,loss,accuracy,model
262,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.8,TransductiveAGNN
263,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.8,TransductiveAGNN
264,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.8,TransductiveAGNN
265,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7966666666666666,TransductiveAGNN
266,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7966666666666666,TransductiveAGNN
267,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7966666666666666,TransductiveAGNN
268,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.8,TransductiveAGNN
269,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.8,TransductiveAGNN
270,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.8033333333333333,TransductiveAGNN
271,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.8033333333333333,TransductiveAGNN
272,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.8,TransductiveAGNN
273,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7966666666666666,TransductiveAGNN
274,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7966666666666666,TransductiveAGNN
275,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7966666666666666,TransductiveAGNN
276,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7933333333333333,TransductiveAGNN
277,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7866666666666666,TransductiveAGNN
278,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7833333333333333,TransductiveAGNN
279,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7833333333333333,TransductiveAGNN
280,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7833333333333333,TransductiveAGNN
281,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7866666666666666,TransductiveAGNN
282,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.79,TransductiveAGNN
283,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7933333333333333,TransductiveAGNN
284,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7933333333333333,TransductiveAGNN
285,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7933333333333333,TransductiveAGNN
286,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.79,TransductiveAGNN
287,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7866666666666666,TransductiveAGNN
288,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
289,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
290,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
291,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
292,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
293,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
294,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
295,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
296,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
297,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
298,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
299,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
300,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
301,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
302,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
303,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
304,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
305,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
306,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
307,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
308,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
309,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
310,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
311,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
312,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
313,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
314,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
315,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
316,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
317,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
318,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
319,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
320,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
321,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
322,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
323,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
324,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
325,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
326,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
327,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
328,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
329,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
330,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
331,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
332,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
333,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
334,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
335,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
336,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
337,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
338,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
339,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
340,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
341,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
342,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
343,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
344,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
345,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
346,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
347,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
348,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
349,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
350,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
351,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
352,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
353,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
354,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
355,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
356,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
357,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
358,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
359,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
360,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
361,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
362,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
363,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
364,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.77,TransductiveAGNN
365,"tensor(9.0653e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
366,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
367,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
368,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
369,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
370,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
371,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
372,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
373,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
374,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
375,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
376,"tensor(9.6965e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
377,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
378,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7666666666666667,TransductiveAGNN
379,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
380,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
381,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
382,"tensor(9.8339e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.78,TransductiveAGNN
383,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7766666666666666,TransductiveAGNN
384,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7733333333333333,TransductiveAGNN
385,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
386,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
387,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
388,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
389,"tensor(9.4871e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
390,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
391,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
392,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
393,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
394,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
395,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
396,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
397,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
398,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
399,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
400,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
401,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
402,"tensor(8.2914e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
403,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
404,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
405,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7633333333333333,TransductiveAGNN
406,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
407,"tensor(9.5599e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
408,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
409,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
410,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
411,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
412,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
413,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
414,"tensor(8.5758e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
415,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
416,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
417,"tensor(8.8294e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
418,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.76,TransductiveAGNN
419,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
420,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
421,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
422,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
423,"tensor(9.3330e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
424,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
425,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
426,"tensor(9.2269e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
427,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
428,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
429,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
430,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.75,TransductiveAGNN
431,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
432,"tensor(9.1869e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
433,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.75,TransductiveAGNN
434,"tensor(8.1860e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
435,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
436,"tensor(8.6789e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.75,TransductiveAGNN
437,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
438,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.75,TransductiveAGNN
439,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
440,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
441,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
442,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
443,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.75,TransductiveAGNN
444,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.75,TransductiveAGNN
445,"tensor(9.8071e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.75,TransductiveAGNN
446,"tensor(9.9175e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
447,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
448,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
449,"tensor(9.3236e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
450,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
451,"tensor(8.4179e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
452,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
453,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
454,"tensor(9.7634e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
455,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
456,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
457,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
458,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
459,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
460,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
461,"tensor(9.9503e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
462,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7566666666666667,TransductiveAGNN
463,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
464,"tensor(7.4433e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7533333333333333,TransductiveAGNN
465,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.75,TransductiveAGNN
466,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.75,TransductiveAGNN
467,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
468,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
469,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
470,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
471,"tensor(8.7206e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
472,"tensor(7.6587e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
473,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
474,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
475,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
476,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.74,TransductiveAGNN
477,"tensor(8.0779e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.74,TransductiveAGNN
478,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.74,TransductiveAGNN
479,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.74,TransductiveAGNN
480,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
481,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
482,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
483,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
484,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
485,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
486,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
487,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
488,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
489,"tensor(8.7641e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
490,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
491,"tensor(6.9890e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
492,"tensor(9.2088e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.74,TransductiveAGNN
493,"tensor(8.6971e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.74,TransductiveAGNN
494,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
495,"tensor(7.2814e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
496,"tensor(7.3118e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
497,"tensor(9.1561e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
498,"tensor(5.8194e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
499,"tensor(7.7587e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
500,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
501,"tensor(8.1335e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
502,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
503,"tensor(8.8532e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
504,"tensor(6.7718e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7466666666666667,TransductiveAGNN
505,"tensor(8.8840e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7433333333333333,TransductiveAGNN
506,"tensor(7.0787e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.74,TransductiveAGNN
507,"tensor(7.1124e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.74,TransductiveAGNN
508,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7366666666666667,TransductiveAGNN
509,"tensor(8.5910e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.7366666666666667,TransductiveAGNN
510,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7333333333333333,TransductiveAGNN
511,"tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)",0.7333333333333333,TransductiveAGNN
