,loss,accuracy,model
251,"tensor(1.5385e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
252,"tensor(1.6161e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
253,"tensor(1.6006e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
254,"tensor(1.6942e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
255,"tensor(1.6626e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
256,"tensor(1.4922e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
257,"tensor(1.3899e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
258,"tensor(1.1724e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
259,"tensor(1.9318e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
260,"tensor(1.7603e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
261,"tensor(1.3399e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
262,"tensor(2.7679e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
263,"tensor(1.3330e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
264,"tensor(1.2371e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
265,"tensor(1.6925e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
266,"tensor(1.3489e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
267,"tensor(1.6892e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
268,"tensor(1.5038e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
269,"tensor(1.1280e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
270,"tensor(1.1395e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
271,"tensor(1.3774e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
272,"tensor(1.2998e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
273,"tensor(1.8669e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
274,"tensor(1.0563e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
275,"tensor(1.1092e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
276,"tensor(1.3526e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
277,"tensor(1.6811e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
278,"tensor(1.4335e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
279,"tensor(1.3172e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
280,"tensor(1.6899e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
281,"tensor(9.8991e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
282,"tensor(1.1121e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
283,"tensor(1.3133e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
284,"tensor(1.0859e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
285,"tensor(1.1224e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
286,"tensor(1.4519e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
287,"tensor(1.1316e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
288,"tensor(1.2544e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
289,"tensor(1.1643e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8233333333333334,TwoLayerGCN
290,"tensor(1.2154e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8266666666666667,TwoLayerGCN
291,"tensor(1.1199e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8266666666666667,TwoLayerGCN
292,"tensor(7.9022e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8266666666666667,TwoLayerGCN
293,"tensor(1.3086e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8266666666666667,TwoLayerGCN
294,"tensor(2.0445e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
295,"tensor(1.1898e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8266666666666667,TwoLayerGCN
296,"tensor(1.2967e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
297,"tensor(8.6203e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
298,"tensor(1.0458e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
299,"tensor(8.3144e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
300,"tensor(9.6452e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
301,"tensor(8.2982e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
302,"tensor(8.9808e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
303,"tensor(1.9752e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
304,"tensor(1.2136e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
305,"tensor(1.2222e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
306,"tensor(9.8376e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
307,"tensor(9.9166e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
308,"tensor(1.2849e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
309,"tensor(1.0020e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
310,"tensor(1.0130e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
311,"tensor(1.0200e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
312,"tensor(1.2625e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
313,"tensor(7.8323e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
314,"tensor(9.2663e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
315,"tensor(8.2480e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
316,"tensor(9.0097e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
317,"tensor(8.4140e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
318,"tensor(9.6708e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
319,"tensor(1.3364e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
320,"tensor(9.1219e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
321,"tensor(2.4381e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
322,"tensor(6.4040e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
323,"tensor(1.3805e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
324,"tensor(9.6439e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
325,"tensor(7.6331e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
326,"tensor(9.3565e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
327,"tensor(1.2888e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
328,"tensor(1.5070e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
329,"tensor(1.2616e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
330,"tensor(1.0212e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
331,"tensor(7.6582e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
332,"tensor(8.6009e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
333,"tensor(1.1027e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
334,"tensor(8.5459e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
335,"tensor(1.6051e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
336,"tensor(8.2158e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
337,"tensor(1.3971e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
338,"tensor(1.3661e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
339,"tensor(8.0447e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
340,"tensor(6.7219e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
341,"tensor(8.3898e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
342,"tensor(1.4002e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
343,"tensor(8.1309e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
344,"tensor(1.3364e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
345,"tensor(2.0210e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
346,"tensor(7.5665e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
347,"tensor(8.1227e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
348,"tensor(7.6829e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
349,"tensor(7.1363e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
350,"tensor(1.9921e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
351,"tensor(8.8461e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
352,"tensor(1.5875e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
353,"tensor(6.5631e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
354,"tensor(7.1330e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
355,"tensor(8.0823e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
356,"tensor(8.3139e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
357,"tensor(8.9150e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
358,"tensor(7.7751e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
359,"tensor(7.5674e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
360,"tensor(7.9755e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
361,"tensor(1.2076e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
362,"tensor(1.6682e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
363,"tensor(1.2406e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
364,"tensor(6.8172e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
365,"tensor(6.5973e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
366,"tensor(8.8437e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
367,"tensor(9.6429e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
368,"tensor(2.5069e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
369,"tensor(7.5309e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
370,"tensor(6.6674e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
371,"tensor(8.2693e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
372,"tensor(7.4830e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
373,"tensor(8.6606e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
374,"tensor(1.2276e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
375,"tensor(7.2355e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
376,"tensor(8.6220e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
377,"tensor(7.4152e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
378,"tensor(6.8123e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
379,"tensor(9.4329e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
380,"tensor(8.0041e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
381,"tensor(7.4645e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
382,"tensor(6.1342e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
383,"tensor(6.5223e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
384,"tensor(7.9688e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
385,"tensor(7.8995e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
386,"tensor(1.2915e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
387,"tensor(7.9021e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
388,"tensor(7.5258e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
389,"tensor(1.0092e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
390,"tensor(9.0802e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
391,"tensor(7.5398e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
392,"tensor(5.0703e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
393,"tensor(6.4351e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
394,"tensor(7.0736e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
395,"tensor(5.0861e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
396,"tensor(1.5335e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
397,"tensor(6.1062e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.83,TwoLayerGCN
398,"tensor(1.1812e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
399,"tensor(5.9733e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
400,"tensor(5.7477e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
401,"tensor(9.4865e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
402,"tensor(9.1186e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
403,"tensor(7.6485e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
404,"tensor(7.0794e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
405,"tensor(1.1943e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
406,"tensor(6.1628e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
407,"tensor(5.8929e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
408,"tensor(7.5250e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
409,"tensor(5.8686e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
410,"tensor(9.6774e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
411,"tensor(5.8293e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
412,"tensor(5.9546e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
413,"tensor(6.7745e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
414,"tensor(5.0694e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
415,"tensor(4.9921e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
416,"tensor(5.5293e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
417,"tensor(4.2749e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
418,"tensor(4.7432e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
419,"tensor(5.9388e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8333333333333334,TwoLayerGCN
420,"tensor(4.7715e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
421,"tensor(8.4887e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
422,"tensor(6.4808e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
423,"tensor(7.6302e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
424,"tensor(9.9274e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
425,"tensor(8.1170e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
426,"tensor(6.4446e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
427,"tensor(4.1233e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
428,"tensor(5.8713e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
429,"tensor(5.1855e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
430,"tensor(6.4392e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
431,"tensor(6.0513e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
432,"tensor(6.3091e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
433,"tensor(5.3856e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
434,"tensor(5.5572e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
435,"tensor(3.4573e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
436,"tensor(6.4739e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
437,"tensor(7.3387e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
438,"tensor(6.7763e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
439,"tensor(6.7929e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
440,"tensor(4.5388e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
441,"tensor(1.0205e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
442,"tensor(6.8237e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
443,"tensor(6.8528e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
444,"tensor(4.4276e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
445,"tensor(5.9911e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
446,"tensor(6.8990e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
447,"tensor(6.0920e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
448,"tensor(6.3859e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
449,"tensor(4.4401e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
450,"tensor(5.9473e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
451,"tensor(5.7422e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
452,"tensor(5.2241e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
453,"tensor(4.8122e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
454,"tensor(6.1614e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
455,"tensor(6.5201e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
456,"tensor(5.3775e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
457,"tensor(4.7928e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
458,"tensor(3.8046e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
459,"tensor(4.7739e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
460,"tensor(8.3015e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
461,"tensor(7.2514e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
462,"tensor(8.0594e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
463,"tensor(5.4474e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
464,"tensor(4.6153e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
465,"tensor(4.9917e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
466,"tensor(5.4230e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
467,"tensor(6.7285e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
468,"tensor(1.2201e-07, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
469,"tensor(4.5532e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
470,"tensor(5.5878e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
471,"tensor(3.7699e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
472,"tensor(5.3183e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
473,"tensor(5.5137e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
474,"tensor(4.7799e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
475,"tensor(3.6132e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
476,"tensor(5.7048e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
477,"tensor(8.7273e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
478,"tensor(3.8739e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
479,"tensor(5.4598e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
480,"tensor(6.4539e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
481,"tensor(5.1098e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
482,"tensor(6.4454e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.8366666666666667,TwoLayerGCN
483,"tensor(3.4553e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
484,"tensor(5.8412e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
485,"tensor(5.8748e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
486,"tensor(6.2458e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
487,"tensor(5.5942e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
488,"tensor(4.1093e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
489,"tensor(6.8210e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
490,"tensor(3.8264e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
491,"tensor(7.9448e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
492,"tensor(3.2929e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
493,"tensor(5.1509e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
494,"tensor(5.9862e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
495,"tensor(4.6765e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
496,"tensor(6.7696e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
497,"tensor(6.3529e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
498,"tensor(4.5292e-08, device='cuda:0', grad_fn=<DivBackward0>)",0.84,TwoLayerGCN
